geolocation_zip_state_id,geolocation_zip_code_prefix,geolocation_state,region_id,representative_city,observation_count,distinct_city_count,latitude_mean_all,longitude_mean_all,latitude_mean_in_broad_bbox,longitude_mean_in_broad_bbox,broad_bbox_outlier_count
14420-SP,14420,SP,SP,itirapua,14,2,-20.642315,-47.220123,-20.642315,-47.220123,0
14430-SP,14430,SP,SP,restinga,18,1,-20.602710,-47.481953,-20.602710,-47.481953,0
14440-SP,14440,SP,SP,sao jose da bela vista,22,2,-20.593547,-47.641702,-20.593547,-47.641702,0
14445-SP,14445,SP,SP,ribeirao corrente,19,2,-20.460492,-47.588472,-20.460492,-47.588472,0
14450-SP,14450,SP,SP,jeriquara,11,1,-20.308307,-47.590884,-20.308307,-47.590884,0
14460-SP,14460,SP,SP,cristais paulista,30,1,-20.407954,-47.417913,-20.407954,-47.417913,0
14470-SP,14470,SP,SP,pedregulho,67,1,-20.248446,-47.476742,-20.248446,-47.476742,0
14490-SP,14490,SP,SP,rifaina,24,1,-20.079712,-47.424667,-20.079712,-47.424667,0
14500-SP,14500,SP,SP,ituverava,317,1,-20.331414,-47.789388,-20.331414,-47.789388,0
14505-SP,14505,SP,SP,sao benedito da cachoeirinha,1,1,-20.246259,-47.872183,-20.246259,-47.872183,0
14530-SP,14530,SP,SP,miguelopolis,120,2,-20.182732,-48.027802,-20.182732,-48.027802,0
14540-SP,14540,SP,SP,igarapava,186,1,-20.042730,-47.750514,-20.042730,-47.750514,0
14550-SP,14550,SP,SP,aramina,41,1,-20.092201,-47.790685,-20.092201,-47.790685,0
14570-SP,14570,SP,SP,buritizal,40,1,-20.193517,-47.709994,-20.193517,-47.709994,0
14580-SP,14580,SP,SP,guara,91,2,-20.432177,-47.824164,-20.432177,-47.824164,0
14590-SP,14590,SP,SP,pioneiros,1,1,-23.525595,-46.548296,-23.525595,-46.548296,0
14600-SP,14600,SP,SP,sao joaquim da barra,345,2,-20.585751,-47.863693,-20.585751,-47.863693,0
14610-SP,14610,SP,SP,ipua,111,2,-20.445531,-48.014023,-20.445531,-48.014023,0
14620-SP,14620,SP,SP,orlandia,308,2,-20.716824,-47.879535,-20.716824,-47.879535,0
14640-SP,14640,SP,SP,morro agudo,178,1,-20.728283,-48.055149,-20.728283,-48.055149,0
14660-SP,14660,SP,SP,sales oliveira,66,1,-20.767627,-47.840728,-20.767627,-47.840728,0
14670-SP,14670,SP,SP,nuporanga,48,1,-20.729299,-47.752326,-20.729299,-47.752326,0
14680-SP,14680,SP,SP,jardinopolis,213,2,-21.025578,-47.773201,-21.025578,-47.773201,0
14690-SP,14690,SP,SP,jurucê,8,2,-21.057979,-47.748123,-21.057979,-47.748123,0
14700-SP,14700,SP,SP,bebedouro,166,1,-20.946080,-48.486768,-20.946080,-48.486768,0
14701-SP,14701,SP,SP,bebedouro,105,1,-20.951037,-48.487844,-20.951037,-48.487844,0
14702-SP,14702,SP,SP,bebedouro,50,1,-20.962567,-48.470927,-20.962567,-48.470927,0
14704-SP,14704,SP,SP,bebedouro,9,1,-20.962301,-48.490329,-20.962301,-48.490329,0
14706-SP,14706,SP,SP,bebedouro,87,1,-20.939781,-48.500679,-20.939781,-48.500679,0
14707-SP,14707,SP,SP,bebedouro,4,1,-20.933445,-48.492391,-20.933445,-48.492391,0
14708-SP,14708,SP,SP,bebedouro,67,1,-20.921195,-48.497189,-20.921195,-48.497189,0
14709-SP,14709,SP,SP,bebedouro,24,1,-20.924600,-48.490591,-20.924600,-48.490591,0
14710-SP,14710,SP,SP,bebedouro,18,1,-20.929983,-48.471235,-20.929983,-48.471235,0
14711-SP,14711,SP,SP,bebedouro,90,1,-20.943377,-48.464465,-20.943377,-48.464465,0
14713-SP,14713,SP,SP,bebedouro,1,1,-20.923030,-48.455769,-20.923030,-48.455769,0
14715-SP,14715,SP,SP,bebedouro,2,1,-21.051914,-48.476848,-21.051914,-48.476848,0
14716-SP,14716,SP,SP,bebedouro,3,1,-21.015656,-48.646092,-21.015656,-48.646092,0
14718-SP,14718,SP,SP,bebedouro,1,1,-20.997726,-48.546767,-20.997726,-48.546767,0
14720-SP,14720,SP,SP,taiuva,41,2,-21.124673,-48.448629,-21.124673,-48.448629,0
14725-SP,14725,SP,SP,taiacu,29,2,-21.143847,-48.510865,-21.143847,-48.510865,0
14730-SP,14730,SP,SP,monte azul paulista,162,1,-20.906495,-48.642488,-20.906495,-48.642488,0
14733-SP,14733,SP,SP,monte azul paulista,1,1,-20.905666,-48.643314,-20.905666,-48.643314,0
14735-SP,14735,SP,SP,severinia,76,2,-20.808778,-48.807385,-20.808778,-48.807385,0
14740-SP,14740,SP,SP,viradouro,132,1,-20.868214,-48.293335,-20.868214,-48.293335,0
14745-SP,14745,SP,SP,terra roxa,43,1,-20.788692,-48.330406,-20.788692,-48.330406,0
14750-SP,14750,SP,SP,pitangueiras,155,1,-21.009875,-48.219256,-21.009875,-48.219256,0
14760-SP,14760,SP,SP,ibitiuva,15,2,-19.886871,-47.016357,-19.886871,-47.016357,0
14765-SP,14765,SP,SP,taquaral,16,1,-21.072867,-48.412841,-21.072867,-48.412841,0
14770-SP,14770,SP,SP,colina,113,1,-20.716153,-48.535255,-20.716153,-48.535255,0
14775-SP,14775,SP,SP,jaborandi,25,1,-20.690716,-48.414469,-20.690716,-48.414469,0
14780-SP,14780,SP,SP,barretos,289,1,-20.556280,-48.571865,-20.556280,-48.571865,0
14781-SP,14781,SP,SP,barretos,148,1,-20.538930,-48.558911,-20.538930,-48.558911,0
14783-SP,14783,SP,SP,barretos,153,1,-20.571439,-48.571539,-20.571439,-48.571539,0
14784-SP,14784,SP,SP,barretos,164,1,-20.578228,-48.557941,-20.578228,-48.557941,0
14785-SP,14785,SP,SP,barretos,5,1,-20.573912,-48.586849,-20.573912,-48.586849,0
14786-SP,14786,SP,SP,barretos,13,1,-20.546191,-48.602116,-20.546191,-48.602116,0
14787-SP,14787,SP,SP,barretos,45,1,-20.542295,-48.577496,-20.542295,-48.577496,0
14789-SP,14789,SP,SP,barretos,1,1,-20.614912,-48.763590,-20.614912,-48.763590,0
14790-SP,14790,SP,SP,guaira,275,2,-20.324990,-48.320131,-20.324990,-48.320131,0
14795-SP,14795,SP,SP,colombia,29,2,-20.180863,-48.687257,-20.180863,-48.687257,0
14800-SP,14800,SP,SP,araraquara,154,1,-21.805779,-48.182222,-21.805779,-48.182222,0
14801-SP,14801,SP,SP,araraquara,438,1,-21.790783,-48.185502,-21.790783,-48.185502,0
14802-SP,14802,SP,SP,araraquara,228,1,-21.772226,-48.180222,-21.772226,-48.180222,0
14803-SP,14803,SP,SP,araraquara,15,1,-21.802697,-48.205260,-21.802697,-48.205260,0
14804-SP,14804,SP,SP,araraquara,114,1,-21.767159,-48.198227,-21.767159,-48.198227,0
14805-SP,14805,SP,SP,araraquara,99,1,-21.748457,-48.186046,-21.748457,-48.186046,0
14806-SP,14806,SP,SP,araraquara,196,1,-21.751258,-48.158816,-21.751258,-48.158816,0
14807-SP,14807,SP,SP,araraquara,143,1,-21.804400,-48.160634,-21.804400,-48.160634,0
14808-SP,14808,SP,SP,araraquara,107,1,-21.821530,-48.144859,-21.821530,-48.144859,0
14809-SP,14809,SP,SP,araraquara,1,1,-21.742192,-48.152052,-21.742192,-48.152052,0
14810-SP,14810,SP,SP,araraquara,251,1,-21.780076,-48.159142,-21.780076,-48.159142,0
14811-SP,14811,SP,SP,araraquara,157,1,-21.781324,-48.143821,-21.781324,-48.143821,0
14813-SP,14813,SP,SP,gaviao peixoto,28,2,-21.838425,-48.492713,-21.838425,-48.492713,0
14815-SP,14815,SP,SP,ibate,148,2,-21.950503,-48.002189,-21.950503,-48.002189,0
14820-SP,14820,SP,SP,americo brasiliense,160,2,-21.733215,-48.109940,-21.733215,-48.109940,0
14825-SP,14825,SP,SP,santa lucia,48,2,-21.686660,-48.083934,-21.686660,-48.083934,0
14830-SP,14830,SP,SP,rincao,38,2,-21.586649,-48.075012,-21.586649,-48.075012,0
14835-SP,14835,SP,SP,motuca,22,1,-21.509791,-48.150534,-21.509791,-48.150534,0
14840-SP,14840,SP,SP,guariba,170,1,-21.363502,-48.229601,-21.363502,-48.229601,0
14850-SP,14850,SP,SP,pradopolis,132,2,-21.359937,-48.073913,-21.359937,-48.073913,0
14860-SP,14860,SP,SP,barrinha,154,1,-21.190886,-48.156209,-21.190886,-48.156209,0
14870-SP,14870,SP,SP,jaboticabal,173,1,-21.257174,-48.320964,-21.257174,-48.320964,0
14871-SP,14871,SP,SP,jaboticabal,55,1,-21.266925,-48.330035,-21.266925,-48.330035,0
14875-SP,14875,SP,SP,jaboticabal,37,1,-21.252393,-48.338630,-21.252393,-48.338630,0
14876-SP,14876,SP,SP,jaboticabal,27,1,-21.242129,-48.334824,-21.242129,-48.334824,0
14882-SP,14882,SP,SP,jaboticabal,58,1,-21.245650,-48.317901,-21.245650,-48.317901,0
14883-SP,14883,SP,SP,jaboticabal,39,1,-21.246174,-48.308938,-21.246174,-48.308938,0
14884-SP,14884,SP,SP,jaboticabal,2,1,-21.235763,-48.241416,-21.235763,-48.241416,0
14887-SP,14887,SP,SP,jaboticabal,70,1,-21.261305,-48.306951,-21.261305,-48.306951,0
14890-SP,14890,SP,SP,jaboticabal,52,1,-21.272675,-48.318998,-21.272675,-48.318998,0
14892-SP,14892,SP,SP,jaboticabal,2,1,-21.164890,-48.377458,-21.164890,-48.377458,0
14896-SP,14896,SP,SP,jaboticabal,3,1,-21.289448,-48.264099,-21.289448,-48.264099,0
14900-SP,14900,SP,SP,itapolis,209,2,-21.594341,-48.811084,-21.594341,-48.811084,0
14904-SP,14904,SP,SP,nova america,4,2,-21.516895,-48.689579,-21.516895,-48.689579,0
14907-SP,14907,SP,SP,tapinas,6,1,-21.446557,-48.787370,-21.446557,-48.787370,0
14910-SP,14910,SP,SP,tabatinga,68,1,-21.737063,-48.687601,-21.737063,-48.687601,0
14915-SP,14915,SP,SP,curupa,2,1,-11.385679,-51.346781,-11.385679,-51.346781,0
14920-SP,14920,SP,SP,nova europa,63,1,-21.780473,-48.565779,-21.780473,-48.565779,0
14930-SP,14930,SP,SP,boa esperanca do sul,68,2,-21.993674,-48.390182,-21.993674,-48.390182,0
14935-SP,14935,SP,SP,trabiju,7,1,-22.039169,-48.338878,-22.039169,-48.338878,0
14940-SP,14940,SP,SP,ibitinga,286,1,-21.757321,-48.829744,-21.757321,-48.829744,0
14955-SP,14955,SP,SP,borborema,99,1,-21.620786,-49.074918,-21.620786,-49.074918,0
14960-SP,14960,SP,SP,novo horizonte,241,1,-21.469601,-49.222217,-21.469601,-49.222217,0
14980-SP,14980,SP,SP,sales,37,1,-21.342211,-49.499888,-21.342211,-49.499888,0
14990-SP,14990,SP,SP,irapua,43,2,-21.279643,-49.409312,-21.279643,-49.409312,0
15010-SP,15010,SP,SP,sao jose do rio preto,75,2,-20.813216,-49.381711,-20.813216,-49.381711,0
15013-SP,15013,SP,SP,sao jose do rio preto,63,2,-20.828953,-49.330518,-20.828953,-49.330518,0
15014-SP,15014,SP,SP,sao jose do rio preto,88,2,-20.818959,-49.377346,-20.818959,-49.377346,0
15015-SP,15015,SP,SP,sao jose do rio preto,315,2,-20.819121,-49.379028,-20.819121,-49.379028,0
15020-SP,15020,SP,SP,sao jose do rio preto,66,2,-20.819922,-49.402685,-20.819922,-49.402685,0
15025-SP,15025,SP,SP,sao jose do rio preto,266,2,-20.806707,-49.389165,-20.806707,-49.389165,0
15030-SP,15030,SP,SP,sao jose do rio preto,99,2,-20.796590,-49.387674,-20.796590,-49.387674,0
15035-SP,15035,SP,SP,sao jose do rio preto,67,2,-20.812707,-49.415040,-20.812707,-49.415040,0
15038-SP,15038,SP,SP,sao jose do rio preto,9,2,-20.827014,-49.378346,-20.827014,-49.378346,0
15040-SP,15040,SP,SP,sao jose do rio preto,114,2,-20.799615,-49.415358,-20.799615,-49.415358,0
15041-SP,15041,SP,SP,sao jose do rio preto,109,2,-20.790374,-49.418262,-20.790374,-49.418262,0
15042-SP,15042,SP,SP,sao jose do rio preto,62,2,-20.791578,-49.432610,-20.791578,-49.432610,0
15043-SP,15043,SP,SP,sao jose do rio preto,93,2,-20.787125,-49.399434,-20.787125,-49.399434,0
15044-SP,15044,SP,SP,sao jose do rio preto,59,2,-20.781097,-49.418139,-20.781097,-49.418139,0
15045-SP,15045,SP,SP,sao jose do rio preto,55,2,-20.778587,-49.393727,-20.778587,-49.393727,0
15046-SP,15046,SP,SP,sao jose do rio preto,101,2,-20.776864,-49.364111,-20.776864,-49.364111,0
15047-SP,15047,SP,SP,sao jose do rio preto,96,2,-20.763965,-49.404653,-20.763965,-49.404653,0
15048-SP,15048,SP,SP,sao jose do rio preto,2,1,-20.842582,-49.474464,-20.842582,-49.474464,0
15050-SP,15050,SP,SP,sao jose do rio preto,94,2,-20.789580,-49.372499,-20.789580,-49.372499,0
15051-SP,15051,SP,SP,sao jose do rio preto,96,2,-20.790877,-49.370116,-20.790877,-49.370116,0
15052-SP,15052,SP,SP,sao jose do rio preto,17,2,-20.762171,-49.364295,-20.762171,-49.364295,0
15053-SP,15053,SP,SP,sao jose do rio preto,45,2,-20.777385,-49.365346,-20.777385,-49.365346,0
15054-SP,15054,SP,SP,sao jose do rio preto,92,2,-20.786663,-49.359327,-20.786663,-49.359327,0
15055-SP,15055,SP,SP,sao jose do rio preto,73,2,-20.794069,-49.365081,-20.794069,-49.365081,0
15056-SP,15056,SP,SP,sao jose do rio preto,154,2,-20.774165,-49.340918,-20.774165,-49.340918,0
15057-SP,15057,SP,SP,sao jose do rio preto,63,2,-20.791868,-49.343259,-20.791868,-49.343259,0
15060-SP,15060,SP,SP,sao jose do rio preto,54,2,-20.801599,-49.367617,-20.801599,-49.367617,0
15061-SP,15061,SP,SP,sao jose do rio preto,212,2,-20.810361,-49.348545,-20.810361,-49.348545,0
15062-SP,15062,SP,SP,sao jose do rio preto,31,2,-20.830406,-49.338939,-20.830406,-49.338939,0
15063-SP,15063,SP,SP,sao jose do rio preto,43,2,-20.812008,-49.337907,-20.812008,-49.337907,0
15064-SP,15064,SP,SP,sao jose do rio preto,2,1,-20.787979,-49.286034,-20.787979,-49.286034,0
15070-SP,15070,SP,SP,sao jose do rio preto,77,2,-20.818007,-49.362320,-20.818007,-49.362320,0
15075-SP,15075,SP,SP,sao jose do rio preto,50,2,-20.821611,-49.352931,-20.821611,-49.352931,0
15076-SP,15076,SP,SP,sao jose do rio preto,75,2,-20.832045,-49.353345,-20.832045,-49.353345,0
15077-SP,15077,SP,SP,sao jose do rio preto,39,2,-20.851486,-49.338051,-20.851486,-49.338051,0
15080-SP,15080,SP,SP,sao jose do rio preto,47,2,-20.831212,-49.369680,-20.831212,-49.369680,0
15081-SP,15081,SP,SP,sao jose do rio preto,73,2,-20.844795,-49.362630,-20.844795,-49.362630,0
15082-SP,15082,SP,SP,sao jose do rio preto,8,2,-20.848578,-49.367677,-20.848578,-49.367677,0
15084-SP,15084,SP,SP,sao jose do rio preto,109,2,-20.829838,-49.378392,-20.829838,-49.378392,0
15085-SP,15085,SP,SP,sao jose do rio preto,212,2,-20.836209,-49.388071,-20.836209,-49.388071,0
15086-SP,15086,SP,SP,sao jose do rio preto,69,2,-20.843016,-49.382029,-20.843016,-49.382029,0
15090-SP,15090,SP,SP,sao jose do rio preto,97,2,-20.835495,-49.394692,-20.835495,-49.394692,0
15091-SP,15091,SP,SP,sao jose do rio preto,119,2,-20.837070,-49.403183,-20.837070,-49.403183,0
15092-SP,15092,SP,SP,sao jose do rio preto,91,2,-20.836232,-49.413256,-20.836232,-49.413256,0
15093-SP,15093,SP,SP,sao jose do rio preto,62,2,-20.855380,-49.411000,-20.855380,-49.411000,0
15102-SP,15102,SP,SP,sao jose do rio preto,10,2,-20.699944,-49.112924,-20.699944,-49.112924,0
15104-SP,15104,SP,SP,sao jose do rio preto,10,2,-20.921410,-49.084309,-20.921410,-49.084309,0
15105-SP,15105,SP,SP,potirendaba,130,1,-21.045034,-49.376158,-21.045034,-49.376158,0
15108-SP,15108,SP,SP,ipigua,18,2,-20.659883,-49.388234,-20.659883,-49.388234,0
15110-SP,15110,SP,SP,guapiacu,111,2,-20.794543,-49.224623,-20.794543,-49.224623,0
15115-SP,15115,SP,SP,bady bassitt,86,1,-20.917115,-49.450819,-20.917115,-49.450819,0
15120-SP,15120,SP,SP,neves paulista,59,1,-20.843958,-49.631102,-20.843958,-49.631102,0
15130-SP,15130,SP,SP,mirassol,375,1,-20.814772,-49.506928,-20.814772,-49.506928,0
15131-SP,15131,SP,SP,mirassol,3,1,-20.811511,-49.528907,-20.811511,-49.528907,0
15132-SP,15132,SP,SP,mirassol,6,1,-20.810571,-49.516087,-20.810571,-49.516087,0
15133-SP,15133,SP,SP,mirassol,13,1,-20.804898,-49.497597,-20.804898,-49.497597,0
15135-SP,15135,SP,SP,mirassol,3,1,-20.813871,-49.508565,-20.813871,-49.508565,0
15137-SP,15137,SP,SP,mirassol,8,1,-20.821707,-49.492487,-20.821707,-49.492487,0
15138-SP,15138,SP,SP,mirassol,3,1,-20.825041,-49.500783,-20.825041,-49.500783,0
15140-SP,15140,SP,SP,balsamo,62,2,-20.737164,-49.582197,-20.737164,-49.582197,0
15145-SP,15145,SP,SP,mirassolandia,11,2,-20.611899,-49.465125,-20.611899,-49.465125,0
15150-SP,15150,SP,SP,monte aprazivel,124,2,-20.770002,-49.711834,-20.770002,-49.711834,0
15154-SP,15154,SP,SP,engenheiro balduino,4,2,-20.683265,-49.689783,-20.683265,-49.689783,0
15155-SP,15155,SP,SP,jaci,32,1,-20.884709,-49.571921,-20.884709,-49.571921,0
15160-SP,15160,SP,SP,poloni,44,1,-20.784966,-49.814182,-20.784966,-49.814182,0
15170-SP,15170,SP,SP,tanabi,116,1,-20.623522,-49.651958,-20.623522,-49.651958,0
15180-SP,15180,SP,SP,sebastianopolis do sul,15,2,-20.657964,-49.921858,-20.657964,-49.921858,0
15190-SP,15190,SP,SP,nhandeara,65,1,-20.693537,-50.042499,-20.693537,-50.042499,0
15195-SP,15195,SP,SP,nhandeara,1,1,-20.688427,-50.051025,-20.688427,-50.051025,0
15200-SP,15200,SP,SP,jose bonifacio,201,2,-21.057798,-49.689910,-21.057798,-49.689910,0
15210-SP,15210,SP,SP,nova alianca,23,2,-21.018303,-49.503478,-21.018303,-49.503478,0
15215-SP,15215,SP,SP,nova itapirema,2,1,-22.435638,-46.821670,-22.435638,-46.821670,0
15220-SP,15220,SP,SP,mendonca,30,2,-21.184684,-49.579401,-21.184684,-49.579401,0
15225-SP,15225,SP,SP,ubarana,32,1,-21.163826,-49.717225,-21.163826,-49.717225,0
15230-SP,15230,SP,SP,adolfo,30,1,-21.234456,-49.642716,-21.234456,-49.642716,0
15240-SP,15240,SP,SP,nipoa,34,2,-20.913084,-49.778119,-20.913084,-49.778119,0
15250-SP,15250,SP,SP,uniao paulista,12,2,-20.888029,-49.895610,-20.888029,-49.895610,0
15260-SP,15260,SP,SP,planalto,35,1,-21.032862,-49.927980,-21.032862,-49.927980,0
15265-SP,15265,SP,SP,zacarias,14,1,-21.050431,-50.052727,-21.050431,-50.052727,0
15270-SP,15270,SP,SP,macaubal,55,1,-20.804398,-49.963598,-20.804398,-49.963598,0
15275-SP,15275,SP,SP,moncoes,24,2,-20.852481,-50.090689,-20.852481,-50.090689,0
15280-SP,15280,SP,SP,turiuba,12,2,-20.949909,-50.107064,-20.949909,-50.107064,0
15285-SP,15285,SP,SP,lourdes,13,1,-20.965368,-50.225589,-20.965368,-50.225589,0
15290-SP,15290,SP,SP,buritama,116,1,-21.067288,-50.144402,-21.067288,-50.144402,0
15300-SP,15300,SP,SP,general salgado,73,1,-20.646964,-50.362564,-20.646964,-50.362564,0
15310-SP,15310,SP,SP,magda,35,2,-20.645652,-50.223319,-20.645652,-50.223319,0
15313-SP,15313,SP,SP,nova castilho,3,1,-20.764550,-50.343043,-20.764550,-50.343043,0
15315-SP,15315,SP,SP,sao joao de iracema,21,2,-20.514002,-50.352756,-20.514002,-50.352756,0
15320-SP,15320,SP,SP,floreal,17,1,-20.676786,-50.149213,-20.676786,-50.149213,0
15330-SP,15330,SP,SP,gastao vidigal,18,2,-20.797750,-50.191440,-20.797750,-50.191440,0
15340-SP,15340,SP,SP,nova luzitania,18,1,-20.856451,-50.262113,-20.856451,-50.262113,0
15350-SP,15350,SP,SP,auriflama,91,1,-20.685083,-50.554621,-20.685083,-50.554621,0
15355-SP,15355,SP,SP,guzolandia,28,2,-20.648744,-50.659889,-20.648744,-50.659889,0
15360-SP,15360,SP,SP,sud mennucci,37,1,-20.689439,-50.923232,-20.689439,-50.923232,0
15367-SP,15367,SP,SP,bandeirantes d'oeste,1,1,-23.106241,-50.377957,-23.106241,-50.377957,0
15370-SP,15370,SP,SP,pereira barreto,193,1,-20.642058,-51.107011,-20.642058,-51.107011,0
15380-SP,15380,SP,SP,suzanapolis,16,2,-20.500810,-51.026441,-20.500810,-51.026441,0
15385-SP,15385,SP,SP,ilha solteira,338,1,-20.428887,-51.340470,-20.428887,-51.340470,0
15390-SP,15390,SP,SP,itapura,40,1,-20.643063,-51.507083,-20.643063,-51.507083,0
15397-SP,15397,SP,SP,itapura,1,1,-20.641225,-51.508139,-20.641225,-51.508139,0
15400-SP,15400,SP,SP,olimpia,351,2,-20.737530,-48.909036,-20.737530,-48.909036,0
15405-SP,15405,SP,SP,baguacu,3,1,-20.690198,-49.067946,-20.690198,-49.067946,0
15410-SP,15410,SP,SP,cajobi,55,1,-20.877875,-48.810962,-20.877875,-48.810962,0
15417-SP,15417,SP,SP,monte verde paulista,2,1,-23.162802,-47.167760,-23.162802,-47.167760,0
15420-SP,15420,SP,SP,guaraci,70,1,-20.496225,-48.945449,-20.496225,-48.945449,0
15425-SP,15425,SP,SP,embauba,7,2,-20.981733,-48.836402,-20.981733,-48.836402,0
15430-SP,15430,SP,SP,altair,23,1,-20.525025,-49.060868,-20.525025,-49.060868,0
15440-SP,15440,SP,SP,nova granada,167,1,-20.536387,-49.320856,-20.536387,-49.320856,0
15450-SP,15450,SP,SP,onda verde,16,1,-20.608164,-49.298059,-20.608164,-49.298059,0
15460-SP,15460,SP,SP,icem,60,2,-20.340445,-49.198275,-20.340445,-49.198275,0
15470-SP,15470,SP,SP,palestina,66,1,-20.389692,-49.434529,-20.389692,-49.434529,0
15480-SP,15480,SP,SP,orindiuva,52,2,-20.185267,-49.352904,-20.185267,-49.352904,0
15490-SP,15490,SP,SP,paulo de faria,56,1,-20.031912,-49.405465,-20.031912,-49.405465,0
15495-SP,15495,SP,SP,riolandia,52,2,-19.981667,-49.679932,-19.981667,-49.679932,0
15500-SP,15500,SP,SP,votuporanga,149,1,-20.420270,-49.971684,-20.420270,-49.971684,0
15501-SP,15501,SP,SP,votuporanga,118,1,-20.431757,-49.974630,-20.431757,-49.974630,0
15502-SP,15502,SP,SP,votuporanga,134,1,-20.416364,-49.985004,-20.416364,-49.985004,0
15503-SP,15503,SP,SP,votuporanga,119,1,-20.398673,-49.973260,-20.398673,-49.973260,0
15504-SP,15504,SP,SP,votuporanga,9,1,-20.419515,-49.948981,-20.419515,-49.948981,0
15505-SP,15505,SP,SP,votuporanga,138,1,-20.422764,-49.966738,-20.422764,-49.966738,0
15506-SP,15506,SP,SP,votuporanga,1,1,-20.422067,-49.999144,-20.422067,-49.999144,0
15507-SP,15507,SP,SP,votuporanga,1,1,-20.408911,-49.994311,-20.408911,-49.994311,0
15515-SP,15515,SP,SP,votuporanga,3,1,-20.452096,-49.893396,-20.452096,-49.893396,0
15520-SP,15520,SP,SP,valentim gentil,67,1,-20.421792,-50.082892,-20.421792,-50.082892,0
15525-SP,15525,SP,SP,parisi,8,1,-20.305992,-50.011151,-20.305992,-50.011151,0
15530-SP,15530,SP,SP,cosmorama,43,1,-20.480037,-49.776243,-20.480037,-49.776243,0
15540-SP,15540,SP,SP,alvares florence,12,2,-20.321332,-49.908555,-20.321332,-49.908555,0
15545-SP,15545,SP,SP,boa vista dos andradas,1,1,-26.294413,-48.820672,-26.294413,-48.820672,0
15550-SP,15550,SP,SP,americo de campos,24,2,-20.299359,-49.732645,-20.299359,-49.732645,0
15560-SP,15560,SP,SP,pontes gestal,25,1,-20.184431,-49.702826,-20.184431,-49.702826,0
15570-SP,15570,SP,SP,cardoso,57,1,-20.080942,-49.912693,-20.080942,-49.912693,0
15580-SP,15580,SP,SP,mira estrela,10,1,-19.975613,-50.134392,-19.975613,-50.134392,0
15600-SP,15600,SP,SP,fernandopolis,504,2,-20.284123,-50.249704,-20.284123,-50.249704,0
15601-SP,15601,SP,SP,fernandopolis,8,2,-20.293309,-50.256318,-20.293309,-50.256318,0
15603-SP,15603,SP,SP,fernandopolis,13,2,-20.286928,-50.241823,-20.286928,-50.241823,0
15604-SP,15604,SP,SP,fernandópolis,1,1,-20.302312,-50.246548,-20.302312,-50.246548,0
15607-SP,15607,SP,SP,fernandópolis,3,2,-20.277746,-50.245856,-20.277746,-50.245856,0
15608-SP,15608,SP,SP,fernandopolis,3,2,-20.272243,-50.241571,-20.272243,-50.241571,0
15610-SP,15610,SP,SP,brasitânia,1,1,-20.279924,-50.255799,-20.279924,-50.255799,0
15612-SP,15612,SP,SP,fernandópolis,4,2,-20.276496,-50.256643,-20.276496,-50.256643,0
15617-SP,15617,SP,SP,brasitania,2,1,-20.280593,-50.255186,-20.280593,-50.255186,0
15620-SP,15620,SP,SP,macedonia,21,2,-20.146392,-50.195745,-20.146392,-50.195745,0
15625-SP,15625,SP,SP,meridiano,20,1,-20.358241,-50.175460,-20.358241,-50.175460,0
15630-SP,15630,SP,SP,pedranopolis,9,1,-20.249109,-50.111250,-20.249109,-50.111250,0
15640-SP,15640,SP,SP,sao joao das duas pontes,12,2,-20.891706,-49.723812,-20.891706,-49.723812,0
15650-SP,15650,SP,SP,estrela d'oeste,38,3,-20.285485,-50.397562,-20.285485,-50.397562,0
15670-SP,15670,SP,SP,populina,23,1,-19.942987,-50.537460,-19.942987,-50.537460,0
15680-SP,15680,SP,SP,guarani d'oeste,7,1,-20.074667,-50.339380,-20.074667,-50.339380,0
15685-SP,15685,SP,SP,ouroeste,77,1,-20.001690,-50.375282,-20.001690,-50.375282,0
15690-SP,15690,SP,SP,indiapora,29,2,-19.979387,-50.287789,-19.979387,-50.287789,0
15700-SP,15700,SP,SP,jales,163,1,-20.269591,-50.543436,-20.269591,-50.543436,0
15703-SP,15703,SP,SP,jales,62,1,-20.278965,-50.542262,-20.278965,-50.542262,0
15704-SP,15704,SP,SP,jales,59,1,-20.280018,-50.551435,-20.280018,-50.551435,0
15706-SP,15706,SP,SP,jales,32,1,-20.269886,-50.558746,-20.269886,-50.558746,0
15707-SP,15707,SP,SP,jales,42,1,-20.253405,-50.549778,-20.253405,-50.549778,0
15708-SP,15708,SP,SP,jales,8,1,-20.263291,-50.525172,-20.263291,-50.525172,0
15710-SP,15710,SP,SP,sao francisco,12,2,-20.361211,-50.694496,-20.361211,-50.694496,0
