date_id,date,day_of_month,day_of_week_iso,day_name,day_name_short,week_start_date,iso_week,iso_year,month_number,month_name,month_name_short,year_month,quarter_number,year_quarter,year,is_weekend,is_month_end
20180525,2018-05-25,25,5,Friday,Fri,2018-05-21,21,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180526,2018-05-26,26,6,Saturday,Sat,2018-05-21,21,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180527,2018-05-27,27,7,Sunday,Sun,2018-05-21,21,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180528,2018-05-28,28,1,Monday,Mon,2018-05-28,22,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180529,2018-05-29,29,2,Tuesday,Tue,2018-05-28,22,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180530,2018-05-30,30,3,Wednesday,Wed,2018-05-28,22,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180531,2018-05-31,31,4,Thursday,Thu,2018-05-28,22,2018,5,May,May,2018-05,2,2018-Q2,2018,0,1
20180601,2018-06-01,1,5,Friday,Fri,2018-05-28,22,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180602,2018-06-02,2,6,Saturday,Sat,2018-05-28,22,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180603,2018-06-03,3,7,Sunday,Sun,2018-05-28,22,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180604,2018-06-04,4,1,Monday,Mon,2018-06-04,23,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180605,2018-06-05,5,2,Tuesday,Tue,2018-06-04,23,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180606,2018-06-06,6,3,Wednesday,Wed,2018-06-04,23,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180607,2018-06-07,7,4,Thursday,Thu,2018-06-04,23,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180608,2018-06-08,8,5,Friday,Fri,2018-06-04,23,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180609,2018-06-09,9,6,Saturday,Sat,2018-06-04,23,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180610,2018-06-10,10,7,Sunday,Sun,2018-06-04,23,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180611,2018-06-11,11,1,Monday,Mon,2018-06-11,24,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180612,2018-06-12,12,2,Tuesday,Tue,2018-06-11,24,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180613,2018-06-13,13,3,Wednesday,Wed,2018-06-11,24,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180614,2018-06-14,14,4,Thursday,Thu,2018-06-11,24,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180615,2018-06-15,15,5,Friday,Fri,2018-06-11,24,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180616,2018-06-16,16,6,Saturday,Sat,2018-06-11,24,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180617,2018-06-17,17,7,Sunday,Sun,2018-06-11,24,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180618,2018-06-18,18,1,Monday,Mon,2018-06-18,25,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180619,2018-06-19,19,2,Tuesday,Tue,2018-06-18,25,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180620,2018-06-20,20,3,Wednesday,Wed,2018-06-18,25,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180621,2018-06-21,21,4,Thursday,Thu,2018-06-18,25,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180622,2018-06-22,22,5,Friday,Fri,2018-06-18,25,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180623,2018-06-23,23,6,Saturday,Sat,2018-06-18,25,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180624,2018-06-24,24,7,Sunday,Sun,2018-06-18,25,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,0
20180625,2018-06-25,25,1,Monday,Mon,2018-06-25,26,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180626,2018-06-26,26,2,Tuesday,Tue,2018-06-25,26,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180627,2018-06-27,27,3,Wednesday,Wed,2018-06-25,26,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180628,2018-06-28,28,4,Thursday,Thu,2018-06-25,26,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180629,2018-06-29,29,5,Friday,Fri,2018-06-25,26,2018,6,June,Jun,2018-06,2,2018-Q2,2018,0,0
20180630,2018-06-30,30,6,Saturday,Sat,2018-06-25,26,2018,6,June,Jun,2018-06,2,2018-Q2,2018,1,1
20180701,2018-07-01,1,7,Sunday,Sun,2018-06-25,26,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180702,2018-07-02,2,1,Monday,Mon,2018-07-02,27,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180703,2018-07-03,3,2,Tuesday,Tue,2018-07-02,27,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180704,2018-07-04,4,3,Wednesday,Wed,2018-07-02,27,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180705,2018-07-05,5,4,Thursday,Thu,2018-07-02,27,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180706,2018-07-06,6,5,Friday,Fri,2018-07-02,27,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180707,2018-07-07,7,6,Saturday,Sat,2018-07-02,27,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180708,2018-07-08,8,7,Sunday,Sun,2018-07-02,27,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180709,2018-07-09,9,1,Monday,Mon,2018-07-09,28,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180710,2018-07-10,10,2,Tuesday,Tue,2018-07-09,28,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180711,2018-07-11,11,3,Wednesday,Wed,2018-07-09,28,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180712,2018-07-12,12,4,Thursday,Thu,2018-07-09,28,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180713,2018-07-13,13,5,Friday,Fri,2018-07-09,28,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180714,2018-07-14,14,6,Saturday,Sat,2018-07-09,28,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180715,2018-07-15,15,7,Sunday,Sun,2018-07-09,28,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180716,2018-07-16,16,1,Monday,Mon,2018-07-16,29,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180717,2018-07-17,17,2,Tuesday,Tue,2018-07-16,29,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180718,2018-07-18,18,3,Wednesday,Wed,2018-07-16,29,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180719,2018-07-19,19,4,Thursday,Thu,2018-07-16,29,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180720,2018-07-20,20,5,Friday,Fri,2018-07-16,29,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180721,2018-07-21,21,6,Saturday,Sat,2018-07-16,29,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180722,2018-07-22,22,7,Sunday,Sun,2018-07-16,29,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180723,2018-07-23,23,1,Monday,Mon,2018-07-23,30,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180724,2018-07-24,24,2,Tuesday,Tue,2018-07-23,30,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180725,2018-07-25,25,3,Wednesday,Wed,2018-07-23,30,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180726,2018-07-26,26,4,Thursday,Thu,2018-07-23,30,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180727,2018-07-27,27,5,Friday,Fri,2018-07-23,30,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180728,2018-07-28,28,6,Saturday,Sat,2018-07-23,30,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180729,2018-07-29,29,7,Sunday,Sun,2018-07-23,30,2018,7,July,Jul,2018-07,3,2018-Q3,2018,1,0
20180730,2018-07-30,30,1,Monday,Mon,2018-07-30,31,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,0
20180731,2018-07-31,31,2,Tuesday,Tue,2018-07-30,31,2018,7,July,Jul,2018-07,3,2018-Q3,2018,0,1
20180801,2018-08-01,1,3,Wednesday,Wed,2018-07-30,31,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180802,2018-08-02,2,4,Thursday,Thu,2018-07-30,31,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180803,2018-08-03,3,5,Friday,Fri,2018-07-30,31,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180804,2018-08-04,4,6,Saturday,Sat,2018-07-30,31,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180805,2018-08-05,5,7,Sunday,Sun,2018-07-30,31,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180806,2018-08-06,6,1,Monday,Mon,2018-08-06,32,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180807,2018-08-07,7,2,Tuesday,Tue,2018-08-06,32,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180808,2018-08-08,8,3,Wednesday,Wed,2018-08-06,32,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180809,2018-08-09,9,4,Thursday,Thu,2018-08-06,32,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180810,2018-08-10,10,5,Friday,Fri,2018-08-06,32,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180811,2018-08-11,11,6,Saturday,Sat,2018-08-06,32,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180812,2018-08-12,12,7,Sunday,Sun,2018-08-06,32,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180813,2018-08-13,13,1,Monday,Mon,2018-08-13,33,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180814,2018-08-14,14,2,Tuesday,Tue,2018-08-13,33,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180815,2018-08-15,15,3,Wednesday,Wed,2018-08-13,33,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180816,2018-08-16,16,4,Thursday,Thu,2018-08-13,33,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180817,2018-08-17,17,5,Friday,Fri,2018-08-13,33,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180818,2018-08-18,18,6,Saturday,Sat,2018-08-13,33,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180819,2018-08-19,19,7,Sunday,Sun,2018-08-13,33,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180820,2018-08-20,20,1,Monday,Mon,2018-08-20,34,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180821,2018-08-21,21,2,Tuesday,Tue,2018-08-20,34,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180822,2018-08-22,22,3,Wednesday,Wed,2018-08-20,34,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180823,2018-08-23,23,4,Thursday,Thu,2018-08-20,34,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180824,2018-08-24,24,5,Friday,Fri,2018-08-20,34,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180825,2018-08-25,25,6,Saturday,Sat,2018-08-20,34,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180826,2018-08-26,26,7,Sunday,Sun,2018-08-20,34,2018,8,August,Aug,2018-08,3,2018-Q3,2018,1,0
20180827,2018-08-27,27,1,Monday,Mon,2018-08-27,35,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180828,2018-08-28,28,2,Tuesday,Tue,2018-08-27,35,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180829,2018-08-29,29,3,Wednesday,Wed,2018-08-27,35,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180830,2018-08-30,30,4,Thursday,Thu,2018-08-27,35,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,0
20180831,2018-08-31,31,5,Friday,Fri,2018-08-27,35,2018,8,August,Aug,2018-08,3,2018-Q3,2018,0,1
20180901,2018-09-01,1,6,Saturday,Sat,2018-08-27,35,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180902,2018-09-02,2,7,Sunday,Sun,2018-08-27,35,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180903,2018-09-03,3,1,Monday,Mon,2018-09-03,36,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180904,2018-09-04,4,2,Tuesday,Tue,2018-09-03,36,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180905,2018-09-05,5,3,Wednesday,Wed,2018-09-03,36,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180906,2018-09-06,6,4,Thursday,Thu,2018-09-03,36,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180907,2018-09-07,7,5,Friday,Fri,2018-09-03,36,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180908,2018-09-08,8,6,Saturday,Sat,2018-09-03,36,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180909,2018-09-09,9,7,Sunday,Sun,2018-09-03,36,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180910,2018-09-10,10,1,Monday,Mon,2018-09-10,37,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180911,2018-09-11,11,2,Tuesday,Tue,2018-09-10,37,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180912,2018-09-12,12,3,Wednesday,Wed,2018-09-10,37,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180913,2018-09-13,13,4,Thursday,Thu,2018-09-10,37,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180914,2018-09-14,14,5,Friday,Fri,2018-09-10,37,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180915,2018-09-15,15,6,Saturday,Sat,2018-09-10,37,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180916,2018-09-16,16,7,Sunday,Sun,2018-09-10,37,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180917,2018-09-17,17,1,Monday,Mon,2018-09-17,38,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180918,2018-09-18,18,2,Tuesday,Tue,2018-09-17,38,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180919,2018-09-19,19,3,Wednesday,Wed,2018-09-17,38,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180920,2018-09-20,20,4,Thursday,Thu,2018-09-17,38,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180921,2018-09-21,21,5,Friday,Fri,2018-09-17,38,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180922,2018-09-22,22,6,Saturday,Sat,2018-09-17,38,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180923,2018-09-23,23,7,Sunday,Sun,2018-09-17,38,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180924,2018-09-24,24,1,Monday,Mon,2018-09-24,39,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180925,2018-09-25,25,2,Tuesday,Tue,2018-09-24,39,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180926,2018-09-26,26,3,Wednesday,Wed,2018-09-24,39,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180927,2018-09-27,27,4,Thursday,Thu,2018-09-24,39,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180928,2018-09-28,28,5,Friday,Fri,2018-09-24,39,2018,9,September,Sep,2018-09,3,2018-Q3,2018,0,0
20180929,2018-09-29,29,6,Saturday,Sat,2018-09-24,39,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,0
20180930,2018-09-30,30,7,Sunday,Sun,2018-09-24,39,2018,9,September,Sep,2018-09,3,2018-Q3,2018,1,1
20181001,2018-10-01,1,1,Monday,Mon,2018-10-01,40,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181002,2018-10-02,2,2,Tuesday,Tue,2018-10-01,40,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181003,2018-10-03,3,3,Wednesday,Wed,2018-10-01,40,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181004,2018-10-04,4,4,Thursday,Thu,2018-10-01,40,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181005,2018-10-05,5,5,Friday,Fri,2018-10-01,40,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181006,2018-10-06,6,6,Saturday,Sat,2018-10-01,40,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181007,2018-10-07,7,7,Sunday,Sun,2018-10-01,40,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181008,2018-10-08,8,1,Monday,Mon,2018-10-08,41,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181009,2018-10-09,9,2,Tuesday,Tue,2018-10-08,41,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181010,2018-10-10,10,3,Wednesday,Wed,2018-10-08,41,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181011,2018-10-11,11,4,Thursday,Thu,2018-10-08,41,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181012,2018-10-12,12,5,Friday,Fri,2018-10-08,41,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181013,2018-10-13,13,6,Saturday,Sat,2018-10-08,41,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181014,2018-10-14,14,7,Sunday,Sun,2018-10-08,41,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181015,2018-10-15,15,1,Monday,Mon,2018-10-15,42,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181016,2018-10-16,16,2,Tuesday,Tue,2018-10-15,42,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181017,2018-10-17,17,3,Wednesday,Wed,2018-10-15,42,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181018,2018-10-18,18,4,Thursday,Thu,2018-10-15,42,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181019,2018-10-19,19,5,Friday,Fri,2018-10-15,42,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181020,2018-10-20,20,6,Saturday,Sat,2018-10-15,42,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181021,2018-10-21,21,7,Sunday,Sun,2018-10-15,42,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181022,2018-10-22,22,1,Monday,Mon,2018-10-22,43,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181023,2018-10-23,23,2,Tuesday,Tue,2018-10-22,43,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181024,2018-10-24,24,3,Wednesday,Wed,2018-10-22,43,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181025,2018-10-25,25,4,Thursday,Thu,2018-10-22,43,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181026,2018-10-26,26,5,Friday,Fri,2018-10-22,43,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181027,2018-10-27,27,6,Saturday,Sat,2018-10-22,43,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181028,2018-10-28,28,7,Sunday,Sun,2018-10-22,43,2018,10,October,Oct,2018-10,4,2018-Q4,2018,1,0
20181029,2018-10-29,29,1,Monday,Mon,2018-10-29,44,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181030,2018-10-30,30,2,Tuesday,Tue,2018-10-29,44,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,0
20181031,2018-10-31,31,3,Wednesday,Wed,2018-10-29,44,2018,10,October,Oct,2018-10,4,2018-Q4,2018,0,1
20181101,2018-11-01,1,4,Thursday,Thu,2018-10-29,44,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181102,2018-11-02,2,5,Friday,Fri,2018-10-29,44,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181103,2018-11-03,3,6,Saturday,Sat,2018-10-29,44,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181104,2018-11-04,4,7,Sunday,Sun,2018-10-29,44,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181105,2018-11-05,5,1,Monday,Mon,2018-11-05,45,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181106,2018-11-06,6,2,Tuesday,Tue,2018-11-05,45,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181107,2018-11-07,7,3,Wednesday,Wed,2018-11-05,45,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181108,2018-11-08,8,4,Thursday,Thu,2018-11-05,45,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181109,2018-11-09,9,5,Friday,Fri,2018-11-05,45,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181110,2018-11-10,10,6,Saturday,Sat,2018-11-05,45,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181111,2018-11-11,11,7,Sunday,Sun,2018-11-05,45,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181112,2018-11-12,12,1,Monday,Mon,2018-11-12,46,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181113,2018-11-13,13,2,Tuesday,Tue,2018-11-12,46,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181114,2018-11-14,14,3,Wednesday,Wed,2018-11-12,46,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181115,2018-11-15,15,4,Thursday,Thu,2018-11-12,46,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181116,2018-11-16,16,5,Friday,Fri,2018-11-12,46,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181117,2018-11-17,17,6,Saturday,Sat,2018-11-12,46,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181118,2018-11-18,18,7,Sunday,Sun,2018-11-12,46,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181119,2018-11-19,19,1,Monday,Mon,2018-11-19,47,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181120,2018-11-20,20,2,Tuesday,Tue,2018-11-19,47,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181121,2018-11-21,21,3,Wednesday,Wed,2018-11-19,47,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181122,2018-11-22,22,4,Thursday,Thu,2018-11-19,47,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181123,2018-11-23,23,5,Friday,Fri,2018-11-19,47,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181124,2018-11-24,24,6,Saturday,Sat,2018-11-19,47,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181125,2018-11-25,25,7,Sunday,Sun,2018-11-19,47,2018,11,November,Nov,2018-11,4,2018-Q4,2018,1,0
20181126,2018-11-26,26,1,Monday,Mon,2018-11-26,48,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181127,2018-11-27,27,2,Tuesday,Tue,2018-11-26,48,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181128,2018-11-28,28,3,Wednesday,Wed,2018-11-26,48,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181129,2018-11-29,29,4,Thursday,Thu,2018-11-26,48,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,0
20181130,2018-11-30,30,5,Friday,Fri,2018-11-26,48,2018,11,November,Nov,2018-11,4,2018-Q4,2018,0,1
20181201,2018-12-01,1,6,Saturday,Sat,2018-11-26,48,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181202,2018-12-02,2,7,Sunday,Sun,2018-11-26,48,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181203,2018-12-03,3,1,Monday,Mon,2018-12-03,49,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181204,2018-12-04,4,2,Tuesday,Tue,2018-12-03,49,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181205,2018-12-05,5,3,Wednesday,Wed,2018-12-03,49,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181206,2018-12-06,6,4,Thursday,Thu,2018-12-03,49,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181207,2018-12-07,7,5,Friday,Fri,2018-12-03,49,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181208,2018-12-08,8,6,Saturday,Sat,2018-12-03,49,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181209,2018-12-09,9,7,Sunday,Sun,2018-12-03,49,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181210,2018-12-10,10,1,Monday,Mon,2018-12-10,50,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181211,2018-12-11,11,2,Tuesday,Tue,2018-12-10,50,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181212,2018-12-12,12,3,Wednesday,Wed,2018-12-10,50,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181213,2018-12-13,13,4,Thursday,Thu,2018-12-10,50,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181214,2018-12-14,14,5,Friday,Fri,2018-12-10,50,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181215,2018-12-15,15,6,Saturday,Sat,2018-12-10,50,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181216,2018-12-16,16,7,Sunday,Sun,2018-12-10,50,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181217,2018-12-17,17,1,Monday,Mon,2018-12-17,51,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181218,2018-12-18,18,2,Tuesday,Tue,2018-12-17,51,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181219,2018-12-19,19,3,Wednesday,Wed,2018-12-17,51,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181220,2018-12-20,20,4,Thursday,Thu,2018-12-17,51,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181221,2018-12-21,21,5,Friday,Fri,2018-12-17,51,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
20181222,2018-12-22,22,6,Saturday,Sat,2018-12-17,51,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181223,2018-12-23,23,7,Sunday,Sun,2018-12-17,51,2018,12,December,Dec,2018-12,4,2018-Q4,2018,1,0
20181224,2018-12-24,24,1,Monday,Mon,2018-12-24,52,2018,12,December,Dec,2018-12,4,2018-Q4,2018,0,0
